🚮	Symbols	litter in bin sign	bin | litter | litterbin | sign | garbage | litter bin | litter in bin sign | trash
🚰	Symbols	potable water	drinking | potable | water
♿	Symbols	wheelchair symbol	access | handicap | symbol | wheelchair | disabled access | wheelchair symbol
🚹	Symbols	men’s room	bathroom | lavatory | man | men’s | restroom | room | toilet | wc | loo | men’s room | washroom | wc
🚺	Symbols	women’s room	bathroom | lavatory | restroom | room | toilet | wc | woman | women’s | loo | ladies room | wc | women’s room | women’s toilet | ladies’ room
🚻	Symbols	restroom	bathroom | lavatory | restroom | toilet | wc | washroom
🚼	Symbols	baby symbol	baby | changing | symbol | baby symbol | change room
🚾	Symbols	water closet	bathroom | closet | lavatory | restroom | toilet | water | wc | wc | amenities | water closet
🛂	Symbols	passport control	control | passport | border | security
🛃	Symbols	customs	customs | packing
🛄	Symbols	baggage claim	arrived | baggage | bags | case | checked | claim | journey | packing | plane | ready | travel | trip
🛅	Symbols	left luggage	baggage | case | left | locker | luggage
⚠️	Symbols	warning	
⚠	Symbols	warning	caution | warning
🚸	Symbols	children crossing	child | children | crossing | pedestrian | traffic
⛔	Symbols	no entry	do | entry | fail | forbidden | no | not | pass | prohibited | traffic | denied
🚫	Symbols	prohibited	entry | forbidden | no | not | prohibited | smoke | denied
🚳	Symbols	no bicycles	bicycle | bicycles | bike | forbidden | no | not | prohibited
🚭	Symbols	no smoking	forbidden | no | not | prohibited | smoke | smoking | denied
🚯	Symbols	no littering	forbidden | litter | littering | no | not | prohibited | denied | no littering
🚱	Symbols	non-potable water	dry | non-drinking | non-potable | prohibited | water | non-drinkable water
🚷	Symbols	no pedestrians	forbidden | no | not | pedestrian | pedestrians | prohibited | denied | no pedestrians
📵	Symbols	no mobile phones	cell | forbidden | mobile | no | not | phone | phones | prohibited | telephone
🔞	Symbols	no one under eighteen	18 | age | eighteen | forbidden | no | not | one | prohibited | restriction | underage
☢️	Symbols	radioactive	
☢	Symbols	radioactive	radioactive | sign
☣️	Symbols	biohazard	
☣	Symbols	biohazard	biohazard | sign
⬆️	Symbols	up arrow	
⬆	Symbols	up arrow	arrow | cardinal | direction | north | up
↗️	Symbols	up-right arrow	
↗	Symbols	up-right arrow	arrow | direction | intercardinal | northeast | up-right
➡️	Symbols	right arrow	
➡	Symbols	right arrow	arrow | cardinal | direction | east | right
↘️	Symbols	down-right arrow	
↘	Symbols	down-right arrow	arrow | direction | down-right | intercardinal | southeast
⬇️	Symbols	down arrow	
⬇	Symbols	down arrow	arrow | cardinal | direction | down | south
↙️	Symbols	down-left arrow	
↙	Symbols	down-left arrow	arrow | direction | down-left | intercardinal | southwest
⬅️	Symbols	left arrow	
⬅	Symbols	left arrow	arrow | cardinal | direction | left | west
↖️	Symbols	up-left arrow	
↖	Symbols	up-left arrow	arrow | direction | intercardinal | northwest | up-left
↕️	Symbols	up-down arrow	
↕	Symbols	up-down arrow	arrow | up-down
↔️	Symbols	left-right arrow	
↔	Symbols	left-right arrow	arrow | left-right
↩️	Symbols	right arrow curving left	
↩	Symbols	right arrow curving left	arrow | curving | left | right
↪️	Symbols	left arrow curving right	
↪	Symbols	left arrow curving right	arrow | curving | left | right
⤴️	Symbols	right arrow curving up	
⤴	Symbols	right arrow curving up	arrow | curving | right | up
⤵️	Symbols	right arrow curving down	
⤵	Symbols	right arrow curving down	arrow | curving | down | right
🔃	Symbols	clockwise vertical arrows	arrow | arrows | clockwise | refresh | reload | vertical
🔄	Symbols	counterclockwise arrows button	again | anticlockwise | arrow | arrows | button | counterclockwise | deja | refresh | rewindershins | vu | rewind
🔙	Symbols	BACK arrow	arrow | back
🔚	Symbols	END arrow	arrow | end
🔛	Symbols	ON! arrow	arrow | mark | on!
🔜	Symbols	SOON arrow	arrow | brb | omw | soon
🔝	Symbols	TOP arrow	arrow | homie | top | up
🛐	Symbols	place of worship	place | pray | religion | worship
⚛️	Symbols	atom symbol	
⚛	Symbols	atom symbol	atheist | atom | symbol
🕉️	Symbols	om	
🕉	Symbols	om	hindu | om | religion
✡️	Symbols	star of David	
✡	Symbols	star of David	david | jew | jewish | judaism | religion | star | judaism | star of david
☸️	Symbols	wheel of dharma	
☸	Symbols	wheel of dharma	buddhist | dharma | religion | wheel
☯️	Symbols	yin yang	
☯	Symbols	yin yang	difficult | lives | religion | tao | taoist | total | yang | yin | yinyang | tao | taoist
✝️	Symbols	latin cross	
✝	Symbols	latin cross	christ | christian | cross | latin | religion | latin cross
☦️	Symbols	orthodox cross	
☦	Symbols	orthodox cross	christian | cross | orthodox | religion | orthodox cross
☪️	Symbols	star and crescent	
☪	Symbols	star and crescent	crescent | islam | muslim | ramadan | religion | star | islam | star and crescent
☮️	Symbols	peace symbol	
☮	Symbols	peace symbol	healing | peace | peaceful | symbol
🕎	Symbols	menorah	candelabrum | candlestick | hanukkah | jewish | judaism | menorah | religion
🔯	Symbols	dotted six-pointed star	dotted | fortune | jewish | judaism | six-pointed | star
🪯	Symbols	khanda	deg | fateh | khalsa | khanda | religion | sikh | sikhism | tegh
♈	Symbols	Aries	aries | horoscope | ram | zodiac
♉	Symbols	Taurus	bull | horoscope | ox | taurus | zodiac
♊	Symbols	Gemini	gemini | horoscope | twins | zodiac
♋	Symbols	Cancer	cancer | crab | horoscope | zodiac
♌	Symbols	Leo	horoscope | leo | lion | zodiac
♍	Symbols	Virgo	horoscope | virgo | zodiac | virgin
♎	Symbols	Libra	balance | horoscope | justice | libra | scales | zodiac
♏	Symbols	Scorpio	horoscope | scorpio | scorpion | scorpius | zodiac
♐	Symbols	Sagittarius	archer | horoscope | sagittarius | zodiac | centaur
♑	Symbols	Capricorn	capricorn | goat | horoscope | zodiac
♒	Symbols	Aquarius	aquarius | bearer | horoscope | water | zodiac | water bearer
♓	Symbols	Pisces	fish | horoscope | pisces | zodiac
⛎	Symbols	Ophiuchus	bearer | ophiuchus | serpent | snake | zodiac
🔀	Symbols	shuffle tracks button	arrow | button | crossed | shuffle | tracks
🔁	Symbols	repeat button	arrow | button | clockwise | repeat
🔂	Symbols	repeat single button	arrow | button | clockwise | once | repeat | single
▶️	Symbols	play button	
▶	Symbols	play button	arrow | button | play | right | triangle
⏩	Symbols	fast-forward button	arrow | button | double | fast | fast-forward | forward | fast forward button
⏭️	Symbols	next track button	
⏭	Symbols	next track button	arrow | button | next | scene | track | triangle
⏯️	Symbols	play or pause button	
⏯	Symbols	play or pause button	arrow | button | pause | play | right | triangle
◀️	Symbols	reverse button	
◀	Symbols	reverse button	arrow | button | left | reverse | triangle
⏪	Symbols	fast reverse button	arrow | button | double | fast | reverse | rewind
⏮️	Symbols	last track button	
⏮	Symbols	last track button	arrow | button | last | previous | scene | track | triangle
🔼	Symbols	upwards button	arrow | button | red | up | upwards | upward button | upwards button
⏫	Symbols	fast up button	arrow | button | double | fast | up
🔽	Symbols	downwards button	arrow | button | down | downwards | red | downward button | downwards button
⏬	Symbols	fast down button	arrow | button | double | down | fast
⏸️	Symbols	pause button	
⏸	Symbols	pause button	bar | button | double | pause | vertical
⏹️	Symbols	stop button	
⏹	Symbols	stop button	button | square | stop
⏺️	Symbols	record button	
⏺	Symbols	record button	button | circle | record
⏏️	Symbols	eject button	
⏏	Symbols	eject button	button | eject
🎦	Symbols	cinema	camera | cinema | film | movie
🔅	Symbols	dim button	brightness | button | dim | low
🔆	Symbols	bright button	bright | brightness | button | light | bright button | brightness button
📶	Symbols	antenna bars	antenna | bar | bars | cell | communication | mobile | phone | signal | telephone
🛜	Symbols	wireless	broadband | computer | connectivity | hotspot | internet | network | router | smartphone | wi-fi | wifi | wireless | wlan | wi-fi
📳	Symbols	vibration mode	cell | communication | mobile | mode | phone | telephone | vibration | vibrate
📴	Symbols	mobile phone off	cell | mobile | off | phone | telephone
♀️	Symbols	female sign	
♀	Symbols	female sign	female | sign | woman
♂️	Symbols	male sign	
♂	Symbols	male sign	male | man | sign
⚧️	Symbols	transgender symbol	
⚧	Symbols	transgender symbol	symbol | transgender | trans | transgender symbol
✖️	Symbols	multiply	
✖	Symbols	multiply	× | cancel | multiplication | multiply | sign | x | heavy multiplication sign
➕	Symbols	plus	+ | plus | math | maths | sign | add | addition
➖	Symbols	minus	- | − | heavy | math | minus | sign | heavy minus sign | maths | – | subtraction
➗	Symbols	divide	÷ | divide | division | heavy | math | sign
🟰	Symbols	heavy equals sign	answer | equal | equality | equals | heavy | math | sign | heavy equals sign | maths
♾️	Symbols	infinity	
♾	Symbols	infinity	forever | infinity | unbounded | universal | eternal | unbound
‼️	Symbols	double exclamation mark	
‼	Symbols	double exclamation mark	! | !! | bangbang | double | exclamation | mark | punctuation | double exclamation mark
⁉️	Symbols	exclamation question mark	
⁉	Symbols	exclamation question mark	! | !? | ? | exclamation | interrobang | mark | punctuation | question | exclamation question mark
❓	Symbols	red question mark	? | mark | punctuation | question | red
❔	Symbols	white question mark	? | mark | outlined | punctuation | question | white
❕	Symbols	white exclamation mark	! | exclamation | mark | outlined | punctuation | white
❗	Symbols	red exclamation mark	! | exclamation | mark | punctuation | red
〰️	Symbols	wavy dash	
〰	Symbols	wavy dash	dash | punctuation | wavy
💱	Symbols	currency exchange	bank | currency | exchange | money
💲	Symbols	heavy dollar sign	billion | cash | charge | currency | dollar | heavy | million | money | pay | sign
⚕️	Symbols	medical symbol	
⚕	Symbols	medical symbol	aesculapius | medical | medicine | staff | symbol
♻️	Symbols	recycling symbol	
♻	Symbols	recycling symbol	recycle | recycling | symbol
⚜️	Symbols	fleur-de-lis	
⚜	Symbols	fleur-de-lis	fleur-de-lis | knights
🔱	Symbols	trident emblem	anchor | emblem | poseidon | ship | tool | trident
📛	Symbols	name badge	badge | name
🔰	Symbols	Japanese symbol for beginner	beginner | chevron | green | japanese | leaf | symbol | tool | yellow
⭕	Symbols	hollow red circle	circle | heavy | hollow | large | o | red
✅	Symbols	check mark button	✓ | button | check | checked | checkmark | complete | completed | done | fixed | mark | tick
☑️	Symbols	check box with check	
☑	Symbols	check box with check	✓ | ballot | box | check | checked | done | off | tick | tick box with tick | check box with check
✔️	Symbols	check mark	
✔	Symbols	check mark	✓ | check | checked | checkmark | done | heavy | mark | tick | check mark | heavy tick mark
❌	Symbols	cross mark	× | cancel | cross | mark | multiplication | multiply | x
❎	Symbols	cross mark button	× | button | cross | mark | multiplication | multiply | square | x
➰	Symbols	curly loop	curl | curly | loop
➿	Symbols	double curly loop	curl | curly | double | loop
〽️	Symbols	part alternation mark	
〽	Symbols	part alternation mark	alternation | mark | part
✳️	Symbols	eight-spoked asterisk	
✳	Symbols	eight-spoked asterisk	* | asterisk | eight-spoked
✴️	Symbols	eight-pointed star	
✴	Symbols	eight-pointed star	* | eight-pointed | star
❇️	Symbols	sparkle	
❇	Symbols	sparkle	* | sparkle
©️	Symbols	copyright	
©	Symbols	copyright	c | copyright
®️	Symbols	registered	
®	Symbols	registered	r | registered | r | trademark
™️	Symbols	trade mark	
™	Symbols	trade mark	mark | tm | trade | trademark
🫟	Symbols	splatter	drip | holi | ink | liquid | mess | paint | spill | splatter | stain
#️⃣	Symbols	keycap: #	
#⃣	Symbols	keycap: #	keycap
*️⃣	Symbols	keycap: *	
*⃣	Symbols	keycap: *	keycap
0️⃣	Symbols	keycap: 0	
0⃣	Symbols	keycap: 0	keycap
1️⃣	Symbols	keycap: 1	
1⃣	Symbols	keycap: 1	keycap
2️⃣	Symbols	keycap: 2	
2⃣	Symbols	keycap: 2	keycap
3️⃣	Symbols	keycap: 3	
3⃣	Symbols	keycap: 3	keycap
4️⃣	Symbols	keycap: 4	
4⃣	Symbols	keycap: 4	keycap
5️⃣	Symbols	keycap: 5	
5⃣	Symbols	keycap: 5	keycap
6️⃣	Symbols	keycap: 6	
6⃣	Symbols	keycap: 6	keycap
7️⃣	Symbols	keycap: 7	
7⃣	Symbols	keycap: 7	keycap
8️⃣	Symbols	keycap: 8	
8⃣	Symbols	keycap: 8	keycap
